,CrATFL_126_1_Proteins_norm,CrATFL_127N_1_Proteins_norm,CrATFL_127C_1_Proteins_norm,CrATKO_128N_1_Proteins_norm,CrATKO_128C_1_Proteins_norm,CrATKO_129N_1_Proteins_norm,DFC_129C_1_Proteins_norm,DFC_130N_1_Proteins_norm,DKO_130C_1_Proteins_norm,DKO_131_1_Proteins_norm
1272,51.626463277393086,48.850111813846034,49.71060442618682,56.426819716187,51.20888330047299,55.650299654986114,53.73767942200623,45.951871736464824,48.41114074290047,53.717944618782525
1273,263.9104606953841,181.09367077040417,218.88994248246132,184.60746727216195,206.04044810307954,199.43043749086843,228.81850592596203,190.7053396568518,222.81671905641664,202.48998272966605
1274,350.20578982328936,388.2595592140942,624.4667899085221,473.18476672034325,397.52150781680893,359.6021181342194,411.0258347188577,477.2705441944084,325.1806646013401,384.3118910226729
1275,226.72935818903775,221.66091198768288,241.56813793236407,239.86279592157692,212.76788963471031,228.06504622243403,242.3973819089421,264.6543782791097,200.33638372224038,222.49134508772337
1276,138.17301607088174,175.9168766475496,179.1577440542317,166.35173148163088,157.24139460498176,158.75512756122404,176.33277960876956,209.87731263299275,220.7255250718421,202.20424898169384
1277,53.761864434852164,48.75598828433959,42.27215631861872,49.105000548861696,55.426085454629586,53.72783475781387,53.64137533702056,43.92309152734938,46.529066156783394,43.24104052646679
1278,180.62981555447996,208.01300020924805,209.90937708429982,223.1690482200752,212.76788963471031,210.35813269584753,213.12094007329713,228.034895504576,220.41184597415594,254.11254652998545
1279,55.14359459556098,113.70122364378807,51.434147280379435,64.04151165020531,92.07558036575242,105.73556934447362,64.81264919535877,92.30949951475273,89.50310253979006,64.57582704172793
1280,387.63811599521915,306.08971795496586,293.1837107763427,282.6222198587567,312.0729594075883,320.54572601272,310.1954577388568,264.7558172895655,343.89685076328215,313.2594323602407
1281,89.435624947698,112.66586481921716,109.49032763213046,105.62944452061303,110.95258048435814,106.1402987965099,99.96364021512987,121.21961749464782,121.81204960146663,108.48357964679664
1282,191.43243317456705,224.20224728435693,231.49901915260722,225.12153333136197,213.87239496079894,195.48432533351485,218.8991851724376,235.03418722602427,133.94097471199893,187.34609408713692
1283,408.86651573701823,517.5852887559524,495.291788625876,577.1545988963626,527.5519075699707,483.752877546343,487.7801904524401,520.5850016590232,466.64993765780736,439.83948271194635
1284,94.08326276099129,158.9746413363891,159.20093205831728,176.40702980475763,234.65717700628502,156.83266266405178,133.38115770515884,163.82400188607215,109.68312449093433,162.77299176152366
1285,231.62821966791446,208.01300020924805,197.2095876323543,185.87658259449836,200.11628317224051,200.74580820998628,210.42442569369825,184.21324298768238,207.55100296902253,203.4424285562402
1286,159.0245803143057,177.04635900162694,194.7603425237648,179.43338172725208,179.83354900224924,166.24262242389491,193.3786026512339,182.79309684130155,188.625697408623,198.4897102580546
1287,197.21057748298574,202.3655884388612,202.1080778495333,186.16945536119135,208.5506874805537,195.58550769652393,197.5196783056179,208.86292252843504,215.49754011040577,213.82408806589854
1288,95.84182842007523,88.85261185408605,99.51192163417325,97.13613428651568,103.12063362663875,108.4674931457184,112.00165083833916,115.03183785684573,110.51960208476414,94.86360432678616
1289,279.1094924631811,313.80784737449454,238.48390335117728,200.22734816245594,238.17151213474887,212.58414468204697,247.9830188381112,190.19814460457295,258.9943749895561,229.729933369687
1290,280.2399989583065,366.2346533095856,374.8252143959926,382.9799545788955,372.21829489186933,351.4063467304851,360.9477105263071,349.153073988768,368.67749948049044,363.8343057513285
1291,267.0507565151769,335.2680121019645,324.3889077154089,292.18939690406177,326.43152864674056,328.235585601409,299.9872247303753,327.54656476168856,381.22466338793765,361.9294140981802
1293,217.8109180608263,204.81280020602884,213.17503722908583,209.794525207761,215.27812901218448,237.4750059822771,227.85546507610528,238.88886962334362,212.36074913354398,217.72911595485257
1294,406.98233824514256,448.7809886867397,487.03692548211137,452.878921562961,492.7097850106293,513.9052217230445,444.347048123901,467.63383820111,499.06344441871266,472.0321516501529
1295,102.4992555580359,114.07771776181386,103.86613516055458,104.55557770940531,106.43414960490463,103.81310444730137,110.17187322361136,113.20593566864181,97.03140088425839,105.15001925378708
1296,289.5352745848931,240.95623553650452,233.5854131339983,222.38805417556054,252.93171967429697,227.66031677039774,252.99083125736627,215.9636532603391,227.73102492016682,247.82640407459598
1297,224.46834519878695,249.52147672159123,242.8381168775586,244.45113593310077,252.63049094900006,252.2476309816007,248.65714743301092,230.87518779733762,270.70506130317347,262.30358063852316
1298,346.06059934116286,351.1748885885541,315.04549119004895,318.1574488841755,396.1157737654234,348.67442292924034,311.6400190136419,311.92495715149965,353.5163430923251,340.8803613308912
1299,66.32304771402323,88.38199420655381,85.72357880063238,93.42641257507087,90.46902716416893,86.6121027357602,90.81475214149081,90.17928029518153,85.11159517218356,79.52922651894222
1300,349.45211882653905,433.15648278866945,479.6891901563429,426.227499793897,452.2447262457457,399.9738809748366,460.62243848647995,420.3632593287201,497.0768101333668,449.1734518123731
1301,89.5612367804897,89.9820942081634,103.1404329061577,104.65320196496967,101.01203254956043,96.52797431064866,93.99278694601807,97.07713300617404,100.90010975572129,93.72066933489718
1302,119.33124115212513,124.61955306653594,131.8963847366344,137.6502003457157,113.1615911365354,129.3110599255859,129.4326902207462,144.85490693084276,130.80418373513712,129.8183661620578
1303,128.24968128033657,129.89047071889698,112.30242386791839,121.44457392203569,136.65743170969358,124.6566712271689,125.48422273633356,125.58149494424603,135.82304929811602,133.24717113772476
1304,72.72925118640048,59.67431770708745,64.49678785952341,56.329195460622664,64.86458551393244,57.370399826140236,61.24939805088883,53.45835851019197,69.95043878401819,52.38452046157871
1305,126.49111562125265,100.24155892436615,139.42554562600208,112.56076666568099,126.21483589940107,105.33083989243735,124.23226963151978,128.82754327883075,124.63516148064225,121.24635372289035
1306,159.1501921470974,152.38599427093783,154.84671853193595,165.8636102038092,151.7188679745386,164.82606934176798,155.82000950682095,168.69307438794925,172.10526493048417,171.5354933660059
1307,157.14040282243005,154.739082508599,173.80568992805465,173.57592639339185,137.2598891602874,156.83266266405178,159.57586882126222,208.45716648661195,147.9519744086483,167.7257100597093
1308,49.99350945110084,34.260964740346736,31.02377137546696,37.48771413670555,43.17611729255566,44.41905736097983,37.26968088945594,40.169848140485804,50.293215329017556,44.66970926632803
1309,40.94945749009768,45.74403534013328,50.52701946238332,47.054891182010614,56.22936205542132,47.04979879921554,41.025540203897236,39.358336056839626,41.30108119534705,44.574464683670605
1310,283.38029477809926,285.476664993054,306.3370641372863,319.2313156953832,310.96845408149966,333.6994332038986,299.8909206453896,349.86314706195844,347.97467903320256,320.212286894232
1311,257.12742172463174,172.99904723284973,470.799337539981,256.5565436230786,296.5094752672485,193.56186043634264,345.1538405886565,377.65743592684004,315.66573197152593,463.74587295895765
1312,111.41769568624737,134.59664719421932,132.07781030023358,142.04329184611086,126.61647419979693,126.37677139832303,136.75180067965744,132.17503062387124,117.62966163231756,133.53290488569698
1313,381.10630069005015,397.8601592237518,448.03042930827866,418.8080563710073,390.39242798478233,386.61780905763993,418.53755334774036,450.59208444454026,409.76946127738,419.55238660591675
1314,78.75861916040259,82.73458243616699,72.29808709428995,87.76420575233931,80.72929837956919,79.32697259910749,91.68148890636189,94.33827972386818,88.14382644981663,92.6729789256656
1315,154.00010700263726,142.22065308424152,130.53569300964023,151.5128446358516,154.93197437770553,136.69737242524772,141.37439675896982,160.47651454103166,159.97633981995187,150.2959514334022
1316,71.47313285848337,58.638958882516526,64.4060750777238,68.04410612834315,64.36253763843762,56.05502910702238,62.11613481575989,65.93535679625195,71.10059547553416,66.00449578158917
1317,144.57921954325897,148.80930014969283,142.7819185525877,160.78714891446364,158.74753823146625,150.6605385204988,155.1458809119212,144.14483385765234,132.05890012588185,123.3417345413535
1318,52.88258160531019,57.885970646464955,64.49678785952341,68.62985166172916,59.84410675898412,59.69759417534874,61.44200622086017,70.09435622493861,50.816013825161185,60.48030998745905
1319,159.40141581268085,152.57424132995072,173.35212601905658,158.15129401422655,159.34999568206004,168.46863441009432,168.43584463994426,166.76573318928956,179.31988417726632,153.5342672437543
1320,126.86795111962778,101.84165892597574,154.3024418411383,149.16986250230752,121.39517629465068,121.52001797388786,144.74503973346842,150.2311744849987,110.62416178399288,151.629375590606
1321,111.29208385345564,81.60510008208962,100.14691110677053,102.89596536481159,104.52636767802427,101.68827482411099,94.95582779587481,95.04835279705858,114.49287065545576,105.43575300175932
1322,202.23505079465417,203.68331785195147,229.23119960761696,211.0636405300974,222.20638969401318,228.3685933114612,232.09284481547496,231.78813889143956,231.39061439317226,234.39691791990035
1323,143.8255485465087,160.29237074947937,153.39531402314216,156.4916816696328,159.85204355755488,159.26103937626937,157.26457078160607,164.93983100108565,148.2656535063345,169.63060171285758
1324,233.76362082537355,242.93282965613994,248.64373491273375,280.962607514163,261.5669431328081,258.7233022141809,252.50931083243788,267.9004266136945,254.49830792272084,244.87382201221612
1325,401.8322531006824,381.8591592076558,409.84034817064247,404.3596665474854,376.5359066211249,376.49957275673336,418.8264656026973,419.3488692241624,358.63976835453263,355.26229331216103
1326,271.4471706628867,322.5613356185941,277.67182508860924,267.2952117351557,302.3332306229886,271.87700940535944,316.64783143289696,227.42626144184135,303.8504859586799,266.5895868581069
1327,78.8842309931943,89.04085891309893,88.53567503642032,95.8670189641793,82.4362611562516,99.3610804749025,83.97716210750795,93.22245060885469,90.54869953207734,81.14838442411829
1328,171.58576359347677,141.27941778917705,164.73441174809355,170.54957447089737,151.91968712473653,169.58164040319406,156.20522584676362,173.86646392119363,163.00857109758496,169.0591342169131
1329,202.36066262744586,254.2276531969136,273.9526010348252,364.72421878836445,250.52188987192176,255.99137841293614,269.4588297899166,284.5364243284411,253.34815123120487,327.06989684556595
1330,2008.784430005037,2026.7619608623252,1745.132496260916,1612.655077667289,1782.7720058821528,1552.4409956480945,1810.805709985633,1458.8958483749163,1811.4967891376905,1731.7370018771346
1331,265.79463818725975,248.76848848553965,213.81002670168309,215.06623500823522,207.747410879762,269.9545445081872,241.62694922905672,240.71477181154754,240.38274852684273,246.96920283067928
1332,21.479623407382526,17.695223547212052,16.69115185112842,14.643638334650605,20.985601195684026,17.80809588959556,13.386267813008722,16.940314746113962,20.70282044728789,17.81073695693676
1333,27.006544050217794,21.271917668457043,25.49029168569069,22.941700057619283,26.90976612652306,22.15893749898538,25.231670266246653,23.93960646756225,24.362409920293327,28.95435312785441
1334,55.14359459556098,54.968141231765095,50.073455553385266,51.64323119353447,55.82772375502545,46.240339895143016,59.41962043616102,44.633164600539786,56.14855848582625,46.098378006189265
1335,84.15992797044615,133.0906707221162,118.83374415749039,150.14610505795088,117.57961244088993,125.97204194628675,128.56595345587513,127.10308010108261,127.04003456290296,138.8666015145123
1336,294.4341360637698,374.6116474356594,386.34573768454317,449.65732112933796,429.3513431231814,429.1144015214475,412.6630041636142,531.1346587464235,276.76952385843964,274.01866430538536
1337,125.73744462450237,161.04535898553095,168.54434858367722,176.69990257145065,170.0938202176495,184.7589948545539,172.1917039543856,200.9506797128848,150.35684749090905,156.10587097550456
1338,469.5370309754145,395.31882392707774,461.18378266922224,447.4119632513582,459.3738060777724,435.2865256650005,422.58232491713864,467.93815523247736,435.4911472876468,453.17372428398454
1339,142.82065388417502,139.49107072855455,132.1685230820332,137.45495183458704,157.04057545478383,144.58959673995486,139.44831505925634,131.36351854022504,135.82304929811602,149.34350560682805
1340,155.00500166497096,196.7181766684744,196.93744928695546,182.65498216087522,211.86420345881962,206.9179323535393,193.76381899117658,190.90821767776333,184.12963034178776,196.96579693553596
1341,206.50585310957234,191.35313548660693,195.30461921456245,186.16945536119135,183.44829370581203,200.34107875795002,206.4759582092856,197.60319236784434,182.56123485335684,197.3467752661656
1342,26.25287305346753,34.44921179935963,41.81859240962066,45.492903092981216,32.33188318186726,39.258756847517475,38.04011356934133,41.9957503286897,31.26335006938929,38.383566810938575
1344,245.31990944221093,192.57674137019072,208.36725979370644,222.48567843112488,214.6756715615907,224.8272106061439,213.02463598831145,242.1349179579283,274.3646507761789,244.39759909892905
1345,679.6856272359464,605.4025417854676,611.3134365475784,621.4760109225717,635.9942486768547,647.5671232580203,600.2633617157076,613.706013257422,626.9399565754454,590.706901641293
1346,63.182751894230464,64.28637065290336,64.76892620492225,74.58493125115376,67.57564404160455,60.81060016844847,54.79702435684865,70.39867325630594,64.9315732210393,64.67107162438536
1347,444.16344075148896,446.71027103759786,425.89651054917357,374.9747656226199,426.8411037457072,421.5257242957676,432.7905579256201,366.29626675579357,454.83469164496125,404.9799654593321
1348,126.74233928683607,126.87851777469068,119.19659528468884,119.00396753292726,133.54473488162563,127.99568920646807,128.75856162584645,135.31963994800017,124.11236298449862,120.38915247897361
1349,203.7423927881547,248.95673554455252,309.4212987184731,317.47407909522514,256.4460548027608,257.20556676904494,309.4250250589714,317.8084197579344,237.97787544458203,251.15996446760553
1350,251.47488924900475,221.3785413991635,207.73227032110916,214.08999245259187,235.9625014825716,239.2962885164403,213.12094007329713,212.2104098734755,231.80885319008712,230.01566711765923
1351,163.79782996039071,163.68081781171148,181.06271247202352,195.54138389536777,169.99341064255054,169.68282276620312,182.01472062292433,200.5449236710617,172.31438432894166,185.2507132686738
1354,322.69679844190466,362.09321801130193,376.36733168658594,343.8326280975962,354.64661924955016,370.12508388716225,347.56144271329833,349.55883003059114,307.82375452937146,318.0216614931114
1355,87.42583562303062,85.93478243938618,104.95468854214991,86.10459340774557,94.78663889342451,82.76717294141571,92.16300933129027,89.26632920107957,83.3340802852952,90.48235352454505
1356,90.56613144282338,95.15888833101799,99.69334719777248,107.19143260964243,96.99564954560176,100.57526883101129,84.84389887237901,114.017447752288,95.35844569659878,92.95871267363785
1357,157.7684619863886,196.43580607995506,196.12103425075895,166.1564829705022,189.3724586366511,191.53821317616132,219.76592193730863,158.65061235282778,194.1673614677455,180.2979949704882
1358,65.44376488448125,54.21515299571352,89.26137729081722,72.63244613986701,66.57154829061488,39.05639212149935,80.413910963038,76.89076992547535,83.22952058606647,102.95939385266651
1359,16.83198559408923,24.660364730689135,16.237587942130364,18.255735790531087,14.157750088954296,16.897454622513965,18.394080232263782,15.520168599733154,16.729551876596275,17.04878029567743
1360,89.5612367804897,172.9049237033433,78.01299234766545,93.8169095973282,199.3130065714488,184.7589948545539,98.3264707703734,116.14766697185921,132.372579223568,83.33900982523885
1361,69.46334353381599,94.97064127200511,91.61990961760709,92.93829129724918,89.56534098827825,107.05094006359147,99.86733613014421,100.1203033198472,105.60529622101399,109.72175922134304
1362,224.7195688643704,222.8845178712667,226.69124171722785,230.9789886652222,251.3251664727135,226.74967550331615,243.5530309287702,258.77091567267496,254.3937482234921,248.58836073585533
1363,599.1684424164599,539.3278240719418,562.1471088121893,607.5157423768715,546.7301364138733,554.2769845636617,574.9353873644753,561.1606058413321,552.493450724592,575.9439913293936
1364,24.99675472555042,31.53138238465977,36.37582550164401,31.630258802845308,35.44458000993522,36.22328595724551,39.58097892911212,40.47416517185312,37.64149172234162,34.002316008697456
1365,152.24154134355334,195.3063237258777,164.73441174809355,177.09039959370799,189.673687361948,202.4659083811404,173.9251774841277,209.6744346120812,195.42207785849024,173.34514043649682
1366,97.22355858078406,96.85311186213404,98.78621937977637,93.0359155528135,106.8357879053005,108.4674931457184,104.48993220945657,85.41164680376023,109.5785647917056,104.95953008847225
1367,123.47643163425158,123.67831777147147,134.7084809724223,139.5050612014381,130.53244762865663,124.9602183161961,128.2770412009181,132.07359161341543,147.1154968148185,124.38942495058507
1368,54.01308810043559,57.885970646464955,57.874754788151805,70.77758528414459,57.23345780641098,72.14302482546381,62.88656749564529,68.36989304719049,60.644625552661495,62.28995705794996
1369,156.26111999288807,151.3506354463669,174.71281774605075,150.92709910246558,149.81108604765822,167.86154023203994,151.39002159747992,153.68010084049493,143.76958643949925,155.7248926448749
1370,26.001649387884108,38.7788941566562,41.637166846021444,44.32141202620917,39.56137258899285,38.55048030645402,44.87770360332421,41.89431131823393,34.40014104625109,36.85965348841993
1371,107.0212815385375,112.7599883487236,118.19875468489313,123.5923075444511,123.00172949623413,116.05617037139832,124.61748597146249,137.24698114665986,115.64302734697175,119.91292956568654
1372,360.5059601122096,294.2301532371536,297.7193498663232,309.7617629056425,278.3353421743355,277.0373099188218,297.3870144357621,292.6515451649029,270.39138220548733,290.21024335714606
1373,97.09794674799234,79.44025890344135,92.5270374356032,101.43160153134653,79.4239739032826,85.70146146867863,98.80799119530178,125.27717791287871,72.14619246782144,86.67257021824841
1374,355.983934131708,342.5155238739609,357.4990730722669,361.69786686586997,376.8371353464218,385.90953251657646,388.779591087167,363.35453545257616,363.0312757221392,374.21596526098676
1375,63.5595873926056,54.40340005472641,63.13609613252924,53.88858907151423,68.27851106729732,63.6437063327023,70.49459020951356,69.38428315174822,56.04399878659753,64.67107162438536
1376,34.79447768330385,27.3899470863761,51.978423971177094,41.783181381536394,47.594138596910184,50.18645205249657,43.0479259885964,43.41589647507052,39.73268570691616,45.43166592758735
1377,167.44057311135032,156.71567662823438,183.1491064534146,159.6156578476916,182.04255965442653,136.69737242524772,156.49413810172067,140.18871244987722,180.3654811695536,162.96348092683849
1378,193.190998833651,187.3058237178297,213.7193139198835,208.03728860760293,221.60393224341937,224.11893406508045,211.48377062854067,245.78672233433613,233.37724867851804,255.35072610453187
1379,241.92838995683474,264.01650026558406,278.57895290660537,268.07620577967043,261.76776228300605,258.31857276214464,262.524935670948,252.78601405578442,263.4904420563913,269.25643517251456
1380,111.29208385345564,78.7813941968962,84.18146151003899,75.95167082905446,87.25592076100202,87.92747345487807,97.84495034544504,82.87567154236592,76.74681923388542,79.05300360565514
1381,126.74233928683607,123.01945306492632,113.2095516859145,98.50287386441642,118.38288904168168,125.56731249425049,116.43163874768018,124.36422681877676,118.67525862460482,116.96034750330664
1382,147.84512719584345,118.59564717812331,120.64799979348261,113.24413645463135,129.22712315237007,125.46613013124143,123.84705329157708,126.08868999652489,119.51173621843463,120.67488622694586
1383,306.74409567735745,339.8800650477804,327.9267062055937,381.3203422343018,331.75323612698577,372.95819005141607,376.7415804639577,389.1200441083423,336.89135091495746,352.11922208446634
1384,56.022877425102955,59.10957653004876,62.31968109633275,59.941292916503144,62.25393656135932,62.53070033960258,57.30093056647618,54.57418762520546,62.31758074032113,55.718080854588266
1386,149.22685735655227,165.84565899035974,173.71497714625505,176.11415703806463,159.65122440735695,162.19532790353227,183.94080232263784,182.2859017890227,200.96374191761274,182.2981312062939
1388,143.57432488092527,127.06676483370356,112.12099830431917,127.6925262781533,131.13490507925042,122.12711215194227,134.44050264000126,116.45198400322653,138.01880298191926,139.91429192374386
1389,6.0293679740021116,13.177294130902592,12.699789451945538,13.276898756749882,17.170037341923297,12.748977739142275,10.015624838510123,11.564047191958036,11.606126614388666,11.334105336232485
1390,81.89891498019536,80.47561772801225,71.0281081490954,64.13913590576965,82.83789945664748,78.31514896901683,66.16090638515821,66.23967382761927,76.32858043697051,73.4335732288676
1391,184.27255870543954,170.64595899518858,163.73657114829783,160.00615486994894,157.34180418008071,171.90883475240258,177.58473271358332,182.79309684130155,144.81518343178652,155.53440347956007
1393,94.83693375774155,92.05281185730524,89.9870795452141,85.4212236187952,87.75796863649686,90.55821489311377,88.02193367690627,69.28284414129243,97.44963968117331,98.10192013713831
1394,134.90710841829727,128.9492354238325,128.0864479010507,127.88777478928195,139.0672615120688,152.38063869165288,143.87830296859735,150.33261349545444,160.49913831609553,179.53603830922884
1395,204.62167561769667,225.33172963843433,248.09945822193606,218.87358097524438,251.72680477310936,236.26081762616835,247.2125861582258,237.57016248741857,235.67756206155005,246.30249075207738
1396,207.13391227353088,284.3471826389766,271.1405047990372,294.33713052647715,258.855884605136,266.81789125490616,274.8518585491143,309.59185991101685,255.96214371192303,262.30358063852316
1397,149.8549165205108,159.162888395402,164.09942227549627,158.24891826979086,172.60405959512366,158.5527628352059,164.00585673060326,138.76856630349644,161.858414406069,150.86741892934668
1398,186.78479536127375,188.5294296014135,194.2160658329671,196.02950517318945,194.59375654179738,200.23989639494096,198.09750281553193,200.84924070242903,181.6201975602983,186.01266992993314
1399,156.51234365847148,196.7181766684744,178.79489292703326,191.05066813940823,220.2986077671328,211.06640923691097,200.0235845152454,223.77445706543355,205.8780477813629,208.204657689111
1400,207.63635960469773,221.94328257620222,194.30677861476673,190.9530438838439,216.9850917888669,183.44362413543607,201.46814579003052,174.47509798392824,236.7231590538373,194.1084594558135
1401,122.72276063750132,110.68927069958175,119.7408719754865,118.22297348841255,123.20254864643208,107.15212242660054,117.10576734257988,108.9454972294994,111.1469602801365,121.34159830554778
1402,237.53197580912487,239.7326296529207,219.79707030045742,253.6278159561485,198.30891082045912,243.04003594777572,260.11733354630616,262.32128103862703,252.19799453968884,229.2537104563999
1403,15.701479098963834,17.130482370173368,16.237587942130364,14.253141312393256,15.463074565240863,16.695089896495837,17.527343467392715,16.534558704290877,20.807380146516618,15.905845303788443
1404,98.8565124070763,92.52342950483748,97.87909156178026,104.36032919827666,99.60629849817491,109.8840462278453,97.74864626045937,93.42532862976623,97.34507998194456,110.86469421323203
1406,117.94951099141632,115.77194129292991,109.94389154112852,87.27608447451762,105.22923470371704,99.46226283791155,104.20101995449954,90.9907923788277,102.78218434183836,93.05395725629528
1407,171.9625990918519,184.38799430312983,195.6674703417609,214.96861075267088,186.15935223348416,192.44885444324288,185.00014725748025,209.16723955980234,181.30651846261213,206.68074436659236
1408,307.372154841316,321.14948267599743,303.61568068329797,308.9807688611278,327.43562439773024,322.9741027249376,332.73061362550453,349.3559520096796,333.75455993809567,317.83117232779665
1409,72.60363935360876,75.20470007565122,87.447121654825,79.27089551824194,78.41987815229294,78.61869605804402,75.02088220384024,62.790747472123016,72.14619246782144,79.71971568425705
1410,201.98382712907076,219.1195766910088,228.7776356986189,230.8813644096579,224.91744822168528,238.18328252334058,221.98091589197915,234.32411415283386,233.16812928006058,234.0159395892707
1411,61.54979806793823,68.71017653970637,77.5594284386674,91.86442448604146,73.90144727283945,78.71987842105308,74.44305769392619,88.25193909652185,79.88361021074722,77.81482403110874
1412,10.677005787295407,15.248011780044425,12.155512761147872,18.060487279402412,13.655702213459463,12.546613013124142,13.097355558051698,12.27412026514844,16.520432478138822,20.858563601974065
1413,969.2209018208396,801.2736066883839,851.0673188439503,848.0619080873988,774.4590527383297,827.1658175991118,845.6461702592056,881.3021228397491,768.3046699326839,807.1025934389418
1414,168.82230327205914,221.66091198768288,211.3607815930936,206.67054902970222,214.17362368609585,210.6616797848747,196.4603333707755,219.51401862629112,201.27742101529893,205.0615864614163
1415,206.0034057784055,196.7181766684744,196.574598159757,190.17204983932922,202.6265225497147,207.2214794425665,191.45252095152043,195.4729731482731,212.36074913354398,206.68074436659236
1416,62.30346906468849,50.82670593348142,50.073455553385266,56.329195460622664,61.04902166017172,63.13779451765698,55.27854478177702,53.15404147882465,62.31758074032113,51.622563800319384
1417,194.57272899435984,218.46071198446367,212.81218610188736,209.89214946332535,238.17151213474887,229.38041694155186,239.4119552743862,235.6428212887589,196.99047334692114,207.9189239411388
1418,118.45195832258315,119.91337659121358,130.53569300964023,134.72147267878557,134.34801148241738,129.6146070146131,135.114631234901,120.00234936917856,139.48263877112146,127.4372515956224
1419,452.32820988295015,427.9796886658149,417.27879627821056,420.174795948908,408.56656107769527,434.57824912393704,416.9966879879695,454.8525228836827,468.4274525446957,434.31529691781617
1420,233.38678532699842,223.7316296368247,253.1793740027143,276.5695160137678,213.26993751020515,265.70488526180645,284.19335479272473,282.71052214023723,242.57850221064598,265.2561627009031
1421,429.9693036460256,375.36463567171097,344.0735813659245,370.679298377789,333.76142762896507,395.01594518739233,391.76501772172287,382.42506941826133,367.6319024882032,365.0724853258749
1422,210.02298442774023,194.5533354898261,184.3283726168095,179.43338172725208,190.87860226313558,181.41997687525475,186.44470853226534,166.562855168378,185.27978703330373,192.67979071595224
1423,39.69333916218057,49.885470638416955,41.72787962782105,43.54041798169447,44.18021304354532,45.532063354079554,47.86313023788011,42.50294538096857,42.242118488405595,44.4792201010132
1424,62.17785723189678,47.814752989275114,67.6717352225098,77.41603466251954,73.80103769774048,77.80923715397151,73.76892909902648,68.47133205764626,71.83251337013526,84.8629231477575
1425,29.770004371635427,23.342635317598877,24.220312740496134,27.237167302450125,19.881095869595395,22.766031677039777,18.971904742177827,21.200753185256396,20.911939845745344,20.57282985400182
1426,161.4112051373482,159.5393825134278,158.92879371291843,189.19580728368584,161.75982548443525,171.80765238939352,165.73933026034538,186.74921824907668,158.5125040307497,179.72652747454367
1428,56.65093658906151,59.95668829560679,57.96546756995142,56.62206822731567,65.86868126492212,61.92360616154819,61.73091847581719,62.080674398932615,62.42214043954986,62.95666913655186
1429,73.48292218315073,78.21665301985752,79.91796076545728,85.22597510766653,83.33994733214232,73.45839554458166,89.17758269673435,80.0353792496043,76.95593863234286,82.57705316397953
1430,170.32964526555966,169.7047237001241,160.9244749125099,139.7979339681311,170.79668724334226,150.76172088350785,161.30934235100437,131.16064051931352,160.0808995191806,148.86728269354094
1431,168.69669143926743,157.3745413347795,150.40179222375502,135.69771523442896,152.0200966998355,148.8392559863356,149.75285215272348,130.95776249840196,140.8419148610949,160.39187719508826
1432,246.1991922717529,262.9811414410131,258.7128536924905,242.88914784407137,247.71042176915068,238.08210016033152,232.38175707043197,216.97804336489682,224.90791304099116,202.6804718949809
1433,69.21211986823258,63.25101182833244,68.30672469510706,61.4056567499682,56.128952480322354,56.45975855905864,60.671573540974784,71.51450237131942,56.25311818505497,59.81359790885714
1434,90.56613144282338,84.33468243777658,68.21601191330747,62.772396327868925,76.51209622541258,76.29150170883553,78.68043743329586,59.34182111662676,72.45987156550761,68.95707784396907
1435,87.55144745582234,78.12252949035107,64.04322395052534,71.46095507309495,88.36042608709064,88.7369323589506,69.82046161461383,64.00801559759229,85.84351306678464,60.09933165682939
1436,160.65753414059796,153.79784721353454,165.55082678429005,165.57073743711618,151.21682009904376,163.51069862265012,165.35411392040268,163.11392881288177,169.491272449766,184.29826744209964
1437,252.35417207854672,232.20274729240492,236.66964771518505,254.89693127848489,264.5792303857771,273.1923801244773,245.38280854349802,230.67230977642606,266.52267333402443,272.3995064002093
1438,80.1403493211114,86.68777067543776,82.73005700124523,84.05448404089447,91.77435164045552,89.04047944797779,92.16300933129027,92.10662149384119,92.74445321588061,80.86265067614605
1439,133.77660192317185,152.48011780044428,156.29812304072973,159.32278508099859,138.56521363657396,160.87995718441442,168.82106097988697,148.303833286339,158.8261831284359,154.20097932235623
1440,97.60039407915919,93.5587883294084,98.87693216157598,110.31540878770123,115.67183051400957,126.37677139832303,107.3790547590268,152.46283271502568,164.3678471875584,138.8666015145123
1441,193.190998833651,197.0946707865002,174.80353052785037,167.71847105953162,182.04255965442653,173.93248201258388,176.9106041186836,153.68010084049493,199.60446582763933,160.6776109430605
1442,71.9755801896502,71.25151183638044,80.55295023805455,71.75382783978797,72.09407492105805,74.67258390069046,75.11718628882592,71.41306336086366,77.58329682771523,82.76754232929436
1443,200.72770880115365,216.95473551236051,240.84243567796716,245.3297542331798,227.2268684489615,247.08733046813836,235.55979187495922,262.5241590595386,245.19249469136417,238.68292413948407
1444,58.15827858256203,58.16834123498429,63.68037282332691,73.70631295107471,67.57564404160455,71.73829537342756,66.64242681008659,77.60084299866577,77.16505803080032,60.38506540480164
1445,358.1193352891671,394.47171216151975,361.94399938044785,336.21793616357786,383.56457687805255,357.1737414220018,395.2319647812071,318.61993184158064,394.3991854907572,360.3102561930041
1446,370.30368306996303,392.4951180418843,448.03042930827866,453.17179432965406,420.1136622140764,417.7819768644321,465.4376427357637,483.4583238322105,387.91648413857615,454.3166592758735
