A	Coef.DKOvsDFC	Coef.CrATKOvsCrATFL	Coef.DKOvsCrATKO	Coef.DFCvsCrATFL	t.DKOvsDFC	t.CrATKOvsCrATFL	t.DKOvsCrATKO	t.DFCvsCrATFL	p.value.DKOvsDFC	p.value.CrATKOvsCrATFL	p.value.DKOvsCrATKO	p.value.DFCvsCrATFL	F	F.p.value	Res.DKOvsDFC	Res.CrATKOvsCrATFL	Res.DKOvsCrATKO	Res.DFCvsCrATFL
23	9.76996261670138e-16	0.732462473802171	0.379389238867172	0.352136607142949	-0.00093662779205006	4.79030375912053	3.03884334074845	2.52278054115822	-0.00671019803156295	0.000739167877354212	0.0125197323435022	0.030293202814682	0.994778363296811	11.7822946466787	0.00128535431220774	1	1	0	0
24	1.06581410364015e-15	-0.80163572426566	0.43638131913964	-0.535273913073237	0.702743130332064	-1.74095465771429	1.16070586161835	-1.27343592798117	1.67185123065088	0.112383402128989	0.272782608762056	0.231733726189088	0.125575864532315	1.48584286470433	0.277374571647388	0	0	0	0
25	4.44089209850063e-16	0.190092416559861	0.446113859692499	0.309439198844635	0.565460641977274	0.719050511602625	2.0667405159729	1.28221413124873	2.34308267509531	0.488610086739809	0.0657073679086862	0.22876073005746	0.0411797514562007	3.78661282188136	0.0475850429935655	0	0	0	0
26	3.5527136788005e-16	-0.100880666031997	0.425094248319795	0.0400656183266171	0.566040532678409	-0.414871687373176	2.14109883527443	0.180496310678404	2.55002249085514	0.687016514048368	0.0579912309361192	0.860376851071521	0.0289121837082844	2.8280964007205	0.0928900843342021	0	0	0	0
27	3.5527136788005e-16	-0.485385140454813	0.162110832285628	-0.202766105084983	0.444729867655458	-1.86115115367995	0.761294748740583	-0.851689221438812	1.86802244179476	0.0924109246511851	0.464096385014566	0.414363379711607	0.0913746299284052	1.51997330623457	0.26909343487296	0	0	0	0
28	7.105427357601e-16	0.013353955199142	0.401670326447335	0.190690064630014	0.579006435878207	0.0525274992221089	1.93504998923948	0.821666345368784	2.4948866792621	0.959145306493947	0.0818174439272713	0.430465574138369	0.0317749012111849	3.08231319387479	0.0771513094460707	0	0	0	0
29	3.5527136788005e-16	-0.231429758432574	0.423631492862711	-0.154296808227594	0.500764443067692	-0.68460921536096	1.53481984687594	-0.500001266197359	1.62273515879303	0.509182159572664	0.155910094713566	0.627917996064878	0.135783393355837	1.15154247897098	0.375638154090499	0	0	0	0
30	1.4210854715202e-15	0.163683412623107	0.34194069919222	0.179865562678058	0.35812284924717	0.772871823511783	1.97742139361776	0.93033947161874	1.8523602705403	0.457518565011506	0.0762668865533156	0.374159853295738	0.0937525998524937	2.79307838367388	0.0953438037092904	0	0	0	0
31	-4.44089209850063e-16	-0.108976190950342	0.491048346216084	-0.0563736208442347	0.543650916322191	-0.320611841704557	1.76936656855424	-0.181683081865179	1.75209916370568	0.755119349279676	0.107334470620307	0.859469824710198	0.110377713062469	1.48885111400341	0.276633133045011	0	0	0	0
32	7.99360577730113e-16	0.161744372392301	0.506230246222256	0.0281183218353039	0.372604195665259	0.701197131298934	2.68784778664665	0.133533727450846	1.76949490095588	0.499208987011783	0.0228280346321877	0.896426549710393	0.107312142800199	3.17565404046365	0.0721799875432385	0	0	0	0
33	2.66453525910038e-16	0.0633693325624413	0.454794949503013	0.199136989299905	0.590562606240476	0.257207370056932	2.26081766842828	0.885414919525011	2.62579515898678	0.802245840626768	0.0473625245024055	0.396772363003574	0.0253909595578645	3.78058342293683	0.0477736667306886	0	0	0	0
34	1.15463194561016e-15	-0.215843938151671	0.414063376037913	-0.020948620668749	0.608958693520834	-0.577184892731204	1.35608698351306	-0.0613650588210482	1.78383038379425	0.576606944936786	0.204969039979588	0.952280456263125	0.104844569529989	1.2185192350394	0.353187595963274	0	0	0	0
35	1.77635683940025e-16	-0.232614037281845	0.332768191953223	-0.0851205685974429	0.480261660637625	-0.934783374932853	1.63780614946391	-0.374714241976453	2.11418799335401	0.371973977281715	0.132575054193322	0.715715472788341	0.0606780892152771	1.68970446904614	0.231885676442583	0	0	0	0
36	5.32907051820075e-16	-0.120410477529182	0.515635275862224	0.024959117305413	0.661004870696819	-0.392204739210215	2.05701192204946	0.0890570702060005	2.35854323114977	0.703155218638913	0.0667864593925485	0.930799026907362	0.0401090121475015	2.46016540750367	0.122934459964986	0	0	0	0
37	1.77635683940025e-16	-0.640064558085301	0.43377222018326	-0.328252858057601	0.74558392021096	-1.54003644199498	1.27824641274619	-0.865179771776512	1.96514397390307	0.154646351901676	0.230100609777757	0.407263592209842	0.0778377069565855	1.53686225245034	0.265100058239743	0	0	0	0
38	7.105427357601e-16	0.569471656760431	0.506060155563228	0.252040900883643	0.18862939968644	4.27733983811069	4.65531869341203	2.07378290136136	1.55203549262184	0.00162691665690939	0.000906432376246299	0.0649365913075192	0.151773586148229	15.5136359136646	0.000436855026837762	1	1	0	0
39	5.77315972805081e-16	0.164561959744092	0.646540746807349	-0.0557105962408206	0.426268190822437	0.657443117733371	3.16351765728959	-0.243813170674382	1.8655301894956	0.525773289346952	0.010127115352639	0.8123161367676	0.0917492479660399	3.91835282186839	0.0436766111736524	0	1	0	0
40	1.24344978758018e-15	-0.0447433724389574	0.517748787798289	0.0983487023861216	0.660840862623368	-0.164850964262277	2.33629401833548	0.396937412176306	2.66716749185187	0.872353699289668	0.0416586786878978	0.699772446770356	0.023652112725585	3.39327167065769	0.0619917162221472	0	0	0	0
41	1.24344978758018e-15	0.247097265027292	0.592658886160217	0.186054380412075	0.531616001545	0.998249946048516	2.93239038557772	0.823382968226986	2.35266463675625	0.341754612742579	0.0150152407909955	0.429533697444939	0.0405128978024702	4.87968517425812	0.024304272228953	0	1	0	0
42	8.88178419700125e-17	0.472510359769775	0.76258422817046	0.103566956112665	0.393640824513349	1.44824105909184	2.86261517780425	0.347729356201391	1.32166161505902	0.178238289721676	0.0169192682533647	0.735268407310801	0.215786157917979	3.89513364296587	0.0443369060439001	0	0	0	0
43	9.32587340685132e-16	0.24821411038568	0.229865730598196	0.264714240432438	0.246365860644954	0.844424884468492	0.957754973072094	0.986512254992713	0.918133230539613	0.418221316103301	0.360820770326673	0.347203057305902	0.380211064766268	1.1480617289111	0.376847182165161	0	0	0	0
44	5.32907051820075e-16	0.275452465631156	0.268912982707954	0.255189078776056	0.248649595852853	1.52539809785322	1.82387023416034	1.54806518397127	1.5083944195203	0.15821548828164	0.098225541277752	0.152718909130175	0.16245156717107	3.44143821395941	0.0599732072237149	0	0	0	0
45	1.86517468137026e-15	-0.091596782261349	0.278133392345865	0.065516267240519	0.435246441847733	-0.360728275723609	1.34152487775097	0.282643978226664	1.8776983337775	0.725823712695546	0.209488029695413	0.783227239920815	0.0899336246405594	1.42111777968301	0.293887037992117	0	0	0	0
46	1.4210854715202e-15	-0.0428342411855698	0.266913870639209	0.177264296096277	0.487012407921056	-0.180677670969449	1.37889176743383	0.819078072107208	2.25031883440088	0.860238227066356	0.198056845498802	0.431873192766561	0.048213701917401	2.21486187064148	0.149379064477631	0	0	0	0
47	1.4210854715202e-15	0.850417959826213	0.314388148175946	0.803362561091447	0.26733274944118	2.53906378335855	1.14961648452779	2.62750407963413	0.874347304437744	0.0294600683551515	0.277115421317569	0.0253166729331407	0.40248701876332	4.63331483850804	0.0280695749353109	0	0	0	0
48	2.66453525910038e-16	-0.189518196694405	0.42061960996664	-0.0325730886149013	0.577564718046144	-0.657559515356876	1.78738989050023	-0.123803725930635	2.19520675197739	0.525701524794012	0.104239975736514	0.903929531259905	0.0529301351284837	1.92416746168554	0.189812861116736	0	0	0	0
49	7.105427357601e-16	0.0376400489641373	0.285541726298022	0.128348925033926	0.376250602367811	0.13461106302883	1.25067878921981	0.502821029470437	1.47400311433421	0.895596440608029	0.23958877257048	0.626003890812898	0.171321977950487	1.17874480661953	0.366335267742796	0	0	0	0
50	1.02140518265514e-15	0.574901675922888	0.45527418457943	0.659401713144326	0.539774221800868	1.28717238854971	1.24842309744865	1.61727485574662	1.32387171476407	0.227095376985964	0.240379058209721	0.136962770858574	0.215077683840714	2.51351485423382	0.117935795511363	0	0	0	0
51	7.54951656745106e-16	0.650750420913251	0.278540731181582	0.42788037124842	0.0556706815167508	1.86580119904312	0.978104486469163	1.34389054087244	0.174850980137267	0.0917084427995311	0.351144901555572	0.208748278831063	0.864694363250294	1.86373013487376	0.199745893830275	0	0	0	0
52	1.59872115546023e-15	-0.991938694798157	0.589142319639321	-0.628935935489602	0.952145078947876	-1.6003859613168	1.1641414446961	-1.11157029828699	1.68280444747473	0.140668542833064	0.271451179895408	0.292392766618789	0.123395678715191	1.35987158501271	0.310543171570044	0	0	0	0
53	1.77635683940025e-16	-0.134915281785095	0.221810038445349	0.223529479135056	0.5802547993655	-0.43214021896392	0.870142476504695	0.78431220272504	2.03597718561837	0.674830671563229	0.404673031053979	0.451078151629074	0.0691774016910262	1.64030307175504	0.242069469761249	0	0	0	0
54	1.15463194561016e-15	0.540111079907439	0.146238767001476	0.508689738793974	0.114817425888011	3.05388819928422	1.01269389876469	3.15074784200627	0.711161891527526	0.0122027762605259	0.335137081841848	0.0103490494945279	0.493275916277128	5.93631848710139	0.0136663345321198	1	0	1	0
55	9.76996261670138e-16	0.430602391662027	0.29840763017408	0.241700680390838	0.109505918902891	2.52993485871745	2.14727889010551	1.55561240365888	0.704792247352971	0.0299243162935391	0.0573904808844559	0.150926339481366	0.497063392642275	4.52203053813481	0.0299965862530908	0	0	0	0
56	1.06581410364015e-15	0.643662683487341	0.364705797593295	0.486413212928281	0.207456327034235	2.5854626159462	1.79418915702784	2.14030623993782	0.912845415100643	0.0272086137243577	0.103093972906465	0.0580687120372348	0.382853964256426	4.85486639466123	0.0246550387383803	0	0	0	0
57	8.88178419700125e-17	0.627286426866299	0.415638431145948	0.469520490981195	0.257872495260844	2.90786898508187	2.35977323695318	2.38426277670881	1.30949724963564	0.0156583329838747	0.040025004417166	0.0383877793311209	0.219720401758612	6.9487211101172	0.00831635748582166	1	0	0	0
58	1.24344978758018e-15	0.303751140630867	0.424861610454602	0.266822206797099	0.387932676620834	1.16029548378543	1.98766781214003	1.11651170189656	1.62329582006862	0.272941991538652	0.0749787971218471	0.29037227692089	0.135662809308135	3.0167938566063	0.0808839249519761	0	0	0	0
59	1.86517468137026e-15	0.216153298738552	0.432591396604089	0.150441791947051	0.366879889812588	0.711737936596396	1.74454330573658	0.542646952026954	1.32334407474258	0.492934274947465	0.111733955677773	0.599285188117017	0.215246649049485	1.76365449732434	0.217548785366831	0	0	0	0
60	9.76996261670138e-16	-0.273396675545232	0.314024584471587	-0.0266687666035691	0.56075249341325	-0.892418071263758	1.25540659526637	-0.095360535315702	2.00510427596399	0.393185712907586	0.237939244546368	0.925916743523278	0.0728338353116682	1.3986721036097	0.299871236818886	0	0	0	0
61	9.76996261670138e-16	0.0295999902860165	0.314474182953664	0.237153689096932	0.522027881764579	0.18742208568634	2.43870812360226	1.64493865292834	3.62087490138044	0.855086664603385	0.0349795052545248	0.131080425144225	0.00470090458372057	6.61560684823256	0.00974120590335743	0	0	0	0
62	1.06581410364015e-15	-0.00690912307613756	0.143645286115257	0.291064243482271	0.441618652673666	-0.0274536058551243	0.699058423865087	1.26693969958229	1.92227048040819	0.978639359207612	0.500488079714535	0.233954212613534	0.0835644214582753	1.85832238884288	0.200663688995984	0	0	0	0
63	7.105427357601e-16	-0.0961187924864157	0.246185705729952	0.0575867221555393	0.399891220371907	-0.328288670721182	1.02980750282662	0.215456981575483	1.49616703425409	0.749479888508992	0.327420504950445	0.833752082612454	0.165558511930491	0.877701776661387	0.484955808566427	0	0	0	0
64	1.50990331349021e-15	-0.128394246486257	0.327998014488002	0.097521211199296	0.553913472173555	-0.458247709303673	1.4337439030582	0.381280372553577	2.16564511900056	0.6565941417684	0.182234898749025	0.710989519475361	0.055640160725973	1.83634242413426	0.204444727440143	0	0	0	0
65	9.76996261670138e-16	0.0169616402775276	0.238280422195266	0.15684688905702	0.378165670974758	0.0873441891864285	1.50279644711989	0.884774711946679	2.13323595141997	0.93212625074042	0.163867642110743	0.39710137950898	0.0587642777447008	2.27340678365274	0.142506532387725	0	0	0	0
66	7.99360577730113e-16	-0.0862265776152689	0.528921764492016	0.151215452157989	0.766363794265274	-0.231023168173891	1.73560724320912	0.443814187936527	2.24926170018947	0.821965829743448	0.113357510288822	0.666647962799787	0.0483002239517399	2.23067769217196	0.147484914202972	0	0	0	0
67	1.06581410364015e-15	-0.204489414023728	0.57792469483146	-0.0604984211239131	0.721915687731275	-0.644616532766225	2.23124618708247	-0.208912907406694	2.49291638400842	0.53371685241471	0.0497980241654203	0.838720179288089	0.0318822291195544	2.66744198741667	0.104800091092643	0	0	0	0
68	8.88178419700125e-16	0.087342154321993	0.121187321048087	0.282082993507401	0.315928160233495	0.304851857462321	0.518045326898059	1.07853060299868	1.20793595148781	0.766743845803505	0.615719914580773	0.306183279568377	0.254927136091055	0.991756756037268	0.43576686186816	0	0	0	0
69	3.5527136788005e-16	-0.360614881208147	0.299139760277574	-0.147042872503713	0.512711768982008	-1.15980054271066	1.17830964883583	-0.518053085096054	1.806356943139	0.273134314931875	0.26601472114036	0.615714695853469	0.101071934914984	1.18780478091191	0.363293501312296	0	0	0	0
70	1.24344978758018e-15	-0.0888680967664901	0.358592608886162	0.205099082834876	0.652559788487528	-0.495316539678826	2.44784500012362	1.25225072646855	3.9842619377073	0.631104474574957	0.0344374382609635	0.239039293807277	0.00259526062800439	6.64927202004888	0.00958459761567856	0	0	0	0
71	8.88178419700125e-16	0.351842109786257	0.252870411435467	0.380457059031571	0.28148536068078	1.54675979400133	1.361503315029	1.8321934569434	1.35556858210872	0.153030848067533	0.203309222315838	0.096898839760114	0.205128497619441	3.10902351532828	0.0756883973831277	0	0	0	0
72	2.22044604925031e-15	0.0311004441747777	0.367350269164642	0.163434766190982	0.499684591180847	0.123877530287925	1.79205749303982	0.713117371251508	2.18028128544801	0.903872581012055	0.103452011049854	0.492116754672771	0.0542821397940635	2.47089786472189	0.121909145790897	0	0	0	0
73	9.76996261670138e-16	0.0844165384674391	0.289802809865124	0.17934128273194	0.384727554129624	0.365247468587549	1.53570534701709	0.850022789733173	1.8234908542351	0.722551344151427	0.155694942830817	0.415246230425503	0.0982864106952001	2.02187807613625	0.174941803599156	0	0	0	0
74	1.4210854715202e-15	0.134990760219221	0.31305236378706	0.205996180657905	0.384057784225743	0.461666566835104	1.31125452089836	0.771745619229841	1.43883693163979	0.65422309827874	0.219148407142505	0.458155781380194	0.18082217206041	1.45862068153812	0.2841876604612	0	0	0	0
75	7.54951656745106e-16	-0.821692731832887	0.689539393783739	-1.00069696710434	0.510535158512285	-1.24061418227146	1.27506407105448	-1.65508576191233	0.844390959087653	0.243131321366902	0.231179924648374	0.12898007429677	0.418239390368569	1.1645083220702	0.371171918354019	0	0	0	0
76	1.68753899743024e-15	-0.123406911566128	0.403960318160764	-0.0174416075393376	0.509925622187554	-0.408859692212949	1.63915170152387	-0.0633012005535536	1.85068400402248	0.691281385653705	0.132291930329178	0.950777023971427	0.0940104716157313	1.48378439719776	0.277883221269212	0	0	0	0
77	1.33226762955019e-15	-0.0950941493510808	0.266185704840746	0.16543281698153	0.526712671173357	-0.353502370810297	1.21190587545865	0.673675604750357	2.14487961794185	0.73106804759067	0.253469975316566	0.515821329874973	0.0576229972965564	1.85526884960748	0.201184089630787	0	0	0	0
78	7.105427357601e-16	0.0320871472932223	0.376197433960903	-0.0228750520521241	0.321235234615556	0.0990471374813066	1.42223800366945	-0.0773505729278291	1.08623706671792	0.923062805217824	0.185461279683087	0.939874008899409	0.302922796661835	0.847165751066981	0.499085928750216	0	0	0	0
79	1.95399252334028e-15	-0.034220094578874	0.272066388390882	0.0993166374510868	0.405603120420843	-0.125905829627994	1.22598499427718	0.400292325548124	1.63476956620482	0.902307693147886	0.248356212619093	0.697378616880062	0.133215987027595	1.19654331191989	0.360386079453162	0	0	0	0
80	2.22044604925031e-15	0.618318430930315	0.488093751839652	0.332617161322113	0.20239248223145	4.48362156366538	4.33476576500933	2.64211692337343	1.6076879507411	0.00117936947381055	0.00148666598187595	0.0246902359760172	0.13905553754525	15.9744924325619	0.000388038947033834	1	1	0	0
81	6.21724893790088e-16	0.241448313237546	0.221755519685074	0.175032681728915	0.155339888176443	1.0901604212924	1.22627056327887	0.865717117625632	0.768315944862668	0.301273164953772	0.248253357752401	0.406982543622434	0.460099864140152	1.34240708772304	0.315485863774473	0	0	0	0
82	2.66453525910038e-16	-0.213164631316133	0.223830710667227	0.0157051423292893	0.452700484312649	-0.751780307669123	0.966809927610454	0.0606747922174741	1.74894994559803	0.469547613353935	0.356491612798595	0.952816502610447	0.110941150171117	1.04575530432738	0.414354815146064	0	0	0	0
83	1.24344978758018e-15	0.0537697499783678	0.303381803521991	0.11857823019449	0.368190283738113	0.230999639123851	1.59627768548191	0.558044550546651	1.73275129058071	0.821983611036854	0.141583341995766	0.589117094602423	0.113880902080165	1.74177869176868	0.221680676451418	0	0	0	0
84	7.54951656745106e-16	0.0956338395764405	0.57729153418449	-0.217603399652888	0.264054294955161	0.310372063854592	2.29462568142134	-0.77361936223059	0.93876067921418	0.762665077795266	0.0447194594810405	0.457095918742185	0.370025386432124	1.79175788771575	0.212370434836178	0	0	0	0
85	5.77315972805081e-16	0.280634235156636	0.134152347493167	0.562365662075959	0.41588377441249	0.827924893243783	0.484723635211115	1.81743843504429	1.34404215459808	0.427074633750579	0.638338834270028	0.0992621994089262	0.208700943342729	1.97263213024258	0.182260416647076	0	0	0	0
86	-2.66453525910038e-16	0.265919194819374	0.356143385996502	0.405694354141149	0.495918545318277	1.26654482847267	2.07750171883025	2.11670563394792	2.58744931532677	0.234089744020634	0.064533050826266	0.0604217581087493	0.0271161225490746	5.66156202922209	0.0157766330865352	0	0	0	0
87	4.44089209850063e-16	0.183430459350676	0.405131729627851	0.292227459777686	0.51392873005486	0.801418911864091	2.16785395317857	1.39862014404131	2.45969723380246	0.441559123969756	0.0554331417858173	0.192236953138389	0.0337465802596678	4.26172317623032	0.0351559038987325	0	0	0	0
88	3.5527136788005e-16	0.0953299758461417	0.430184414902343	0.198798907616996	0.533653346673197	0.398878929361074	2.20450919365435	0.911205283254446	2.44602827421906	0.698386694143117	0.0521039539475971	0.3836763560062	0.0345445573634493	3.55149125496929	0.0556468505169193	0	0	0	0
89	8.43769498715119e-16	-0.400007362276553	0.166412317334338	0.0437106153905025	0.610130295001394	-1.41039950195328	0.71862986045769	0.168830810378173	2.35660814246374	0.188831720324297	0.488858190757364	0.869303699788736	0.0402415250217442	1.89819219457238	0.194010056307135	0	0	0	0
90	9.76996261670138e-16	-0.0247993127957051	0.249102926544212	0.110661385711857	0.384563625051774	-0.0980957242261038	1.20679885867446	0.479509436905362	1.66636163207835	0.923799222290031	0.255345743953665	0.64191458234132	0.126681526842518	1.25612252625335	0.341237486058276	0	0	0	0
91	8.88178419700125e-16	0.0586333345509301	0.186948733189136	0.354115036214005	0.482430434852211	0.213557234366767	0.83394584718101	1.41287807279192	1.92484168516988	0.835193543027878	0.423829450060196	0.188121778536026	0.083210156413263	2.10375298657504	0.163518098084103	0	0	0	0
92	7.99360577730113e-16	-0.720194053538499	0.490394648237749	-0.29394250025094	0.916646201525309	-1.08545850448671	0.905221886908229	-0.485307162988762	1.5134081228366	0.303250978439502	0.38668713118171	0.637939269859944	0.161192351340516	0.842047540440085	0.501495422553685	0	0	0	0
93	9.76996261670138e-16	0.182568165474156	0.313169391231171	0.18779134142576	0.318392567182774	0.774330604465793	1.62677058353679	0.872504268236812	1.47929543360587	0.456694029367079	0.134917603038824	0.403444170277084	0.16993021112694	2.00381711175555	0.177585465534038	0	0	0	0
94	1.59872115546023e-15	0.195191665106451	0.550866658516428	-0.0126142172653466	0.34306077614463	0.800470313261845	2.76678923943324	-0.0566676093210254	1.54115262382056	0.442083469546479	0.0199381351256099	0.9559288744347	0.154377121467592	3.13257443233131	0.0744257163242264	0	0	0	0
95	-1.77635683940025e-16	-0.0970181355340154	0.507490141648339	0.019665013918838	0.624173291101193	-0.390561761422418	2.50213095751017	0.0867204809259173	2.75253341842569	0.704331165468475	0.0313833430947255	0.932609584793819	0.0204314130093856	3.48129305683594	0.0583618099366115	0	0	0	0
96	1.46549439250521e-15	-0.109306428746436	0.220339833319826	0.0659170203608856	0.395563282427148	-0.305158509718831	0.753387527527733	0.201589529299465	1.20972421805579	0.766517069141146	0.468623903910429	0.844288722295982	0.254269921560524	0.552205909808381	0.658164451620142	0	0	0	0
