,DFC_126_2_Proteins_norm,DFC_127N_2_Proteins_norm,DKO_127C_2_Proteins_norm,DKO_128N_2_Proteins_norm,DKO_128C_2_Proteins_norm,S3FL_129N_2_Proteins_norm,S3FL_129C_2_Proteins_norm,S3KO_130N_2_Proteins_norm,S3KO_130C_2_Proteins_norm,S3KO_131_2_Proteins_norm
1219,268.25100041561876,272.4812042536968,281.0779126525255,287.139710941975,281.9362698666535,268.1581452827247,240.7359003410479,285.97542624509236,242.59481476302028,287.4164869343291
1220,98.46643147786168,89.5348130508421,103.5645832009952,91.94082601171382,106.85631219435848,91.6995696809945,106.05914966832512,105.79317118297105,93.2900295226392,110.92123218804983
1221,307.7883968624188,281.9885091446625,301.33659866465007,297.3345736431721,333.9259756073702,326.83745707400334,314.7936110483743,315.2928632297224,325.4966532252783,337.6572803371517
1223,57.63625912544419,56.490005759912755,48.239292701516185,54.43495497336465,62.88082986821864,57.5225511645688,54.818174896937414,62.70384209168205,58.662725988035135,55.460616094024914
1224,124.42968091567859,116.48756089707499,138.7220338139646,136.9291650876389,139.32419166879816,118.51538420926697,143.1846861064626,132.18929772073403,138.5092141384163,120.5996534279875
1225,132.29406767485133,166.2393796954295,131.36349763915706,145.53400333085116,136.3445445018401,119.14634455110867,126.07213415450862,144.0832045401213,141.15718440870953,156.48593443000362
1226,624.9494190405641,620.8362397731588,628.0192663758594,625.1602045394661,644.528506149241,654.3058744898484,627.4602382383137,622.6564552465198,649.6693213154099,596.9084740002014
1227,279.4550582643032,266.0199290850793,262.7269952783141,281.6213907642628,285.12140994167765,262.90014243404386,295.84411849140827,271.47320652671664,264.59333700853347,272.30075039105566
1228,94.3726411100731,88.70407767201985,91.30035624298262,98.30092384365332,97.60913133138514,78.13392233139783,91.26694374375471,91.70828152843349,90.23467921076237,91.99937493244131
1229,207.92145815347158,196.97658871185263,213.67008744626378,198.37893384623095,213.3016385725848,208.42723292170996,216.0822238000972,224.52357434492473,201.449430563079,218.47132888803148
1230,508.49185620952636,498.0720115694268,505.10445841888884,510.95903611596395,467.7018587583844,498.45867005494716,443.959539906061,501.00474163769917,461.9689671557767,471.63272941134517
1231,8.187580735577118,7.199706616459468,8.448689682186451,8.230714841333487,10.788377673468885,9.043764899731109,9.47474627848301,8.555266308682075,6.518080665337237,10.548391688471405
1232,217.1863521437299,192.36139216284016,192.32124792676038,197.25656364059458,211.24670949192407,200.96086887658313,177.02306567247336,202.7180785093814,217.23540717444263,195.09087308368763
1234,103.42207244939519,103.19579483591905,89.75597210752917,99.98447915210792,98.43110296364944,99.16593372612134,104.60893340121038,97.13357235832943,105.91881081173011,111.13872480018325
1235,32.858054267776595,27.691179294074878,30.705990457838926,29.462217897955092,27.536049680853914,35.22861908616188,25.620487385693853,30.152097112306343,31.368263201935456,27.62156174094574
1236,211.15339791751518,232.14438641532772,194.50155494151818,206.04846358474626,219.36367936053398,189.9190628943533,200.129844861835,192.80648949322534,198.29223524080626,215.6439249302969
1237,68.40939167225619,63.32049665245122,81.94320530464708,69.21282934757704,74.28568626588574,62.57023389930244,75.99133239681271,70.84177833652598,67.93062193406152,67.09647084316347
1238,612.2371226353258,632.5588390076505,634.1968029176733,623.8507726328903,647.6108997702321,591.9459607044931,666.4227152814631,620.9871349911674,598.7468161174628,639.1020407540872
1239,547.3828647035177,521.8864257623312,545.0767536894484,486.8280766947817,532.7403641612968,538.8401319328162,556.7863654875882,475.54760774357203,324.68189314211116,537.9679761120416
1240,26.17871208875316,32.5832876360281,50.78298421873361,21.979749860379194,32.87886529057184,27.76225504103503,23.686865696207523,20.970835707867042,23.424352391055695,28.274039577346034
1241,105.89989293516194,111.318540762181,101.02089168377778,108.1216631429717,106.44532637822633,118.30506409531974,107.60604701991417,101.30687299671092,116.91807193448669,112.55242677905056
1243,43.95438079099295,43.752063284638304,52.8724451078765,44.42715397310688,49.93477666005598,38.90922108023849,48.82394765952979,42.88066405936992,41.3490742207331,49.47956926035556
1244,71.2104061344273,66.82804602970072,74.03959237615008,70.52226125415282,74.49117917395182,80.76292375573827,69.70706190598214,72.82409613975719,75.77268773454539,77.75360883770159
1245,210.93793526657896,168.45467403895552,212.12570331081034,190.52234240677623,213.50713148065088,190.97066346408945,194.2322987089017,166.0973654075837,185.96898898290306,199.98445685668983
1246,465.72251999868274,465.02720427849744,489.6606170643545,458.30116730152366,508.80044037159917,482.89498162285173,548.471792222797,516.9676165795084,519.7150880502488,433.35402967586134
1247,115.16478692542027,98.11907863200531,140.7206485774926,126.82783323691143,146.3109505430447,149.3272809025369,134.58006958824845,132.0849652047745,141.05533939831363,139.30401807146256
1248,183.46644727220834,181.37722437619044,192.95717080606474,195.01182322932178,193.16333358210954,198.75250768013717,196.55264473628532,185.1902158281791,192.3852246378444,181.82382374354833
1249,170.10776291416147,152.67070184133283,156.98210506256115,145.06634907850267,146.82468281320988,157.10912511858461,153.5295621452145,148.36083769446233,150.9343054067154,147.8949762507331
1250,56.88213984716735,56.0284861050115,58.5049048960008,62.759200665167825,61.33963305772309,55.52451008207006,55.20489923483468,59.156536549057776,59.477486071202286,62.746618600494855
1251,66.79342179023439,58.428388310497986,55.32529049947901,52.56433796397067,60.31216851739272,49.21490666365301,58.39537502248712,59.886864160774536,61.005161227140704,55.786855012225054
1252,31.349815711222917,41.44446501013206,32.250374593292364,28.24631684184901,37.19421635995939,27.86741509800865,44.27993668923692,32.76041001129478,23.83173243263927,58.72300527602638
1253,31.02662173481856,30.275689361521863,29.434144699230213,35.167599776606714,29.07724649134947,32.07381737695335,26.587298230437018,39.12469348482657,35.74759864895891,39.9098943264846
1254,126.6920387505091,124.61030682333696,160.070873333468,141.13805335877535,161.10643992380201,144.06927805385604,180.98699013592034,143.45720944436408,140.13873430475059,130.38682097399192
1255,85.86186639809164,91.93471525632859,102.83781419607594,99.32976319882002,97.19814551525299,110.73353999321927,97.26117098116232,105.06284357125429,103.67822058302042,129.6255968315249
1256,472.5095935031743,449.1509281498945,485.1183107836091,474.48200443278154,455.8860165445851,458.60300846194616,457.7849349858883,455.51576467934086,486.41176965079137,456.84323178627193
1257,110.5323399302911,112.79540365786501,117.82742492253576,117.00709393759307,121.34356221301668,120.93406551966018,130.42278295585285,105.3758411191329,117.12176195527849,123.75329630392226
1258,103.5298037748633,110.67241324531926,126.73034523279675,137.7709427418662,129.9742643517918,122.8269465451853,109.44298762492619,112.67911723630053,122.92692754784446,126.14571503738999
1259,76.27377843142895,62.30515341166848,74.2212846273799,73.70231017012257,77.88181215704203,84.33836569284128,66.90331045622698,64.68615989491326,71.08781725633423,78.5148329801686
1260,638.0926407476746,668.5573720899478,656.7266420701704,666.0331861947245,663.742093053419,592.7872411602822,660.8152123819527,626.8297558849014,614.6346377392223,702.2836445788488
1261,247.4588546002716,264.91228191331635,267.17845543344464,249.91443245503493,251.83155883497366,258.27309992720467,251.3708196332227,241.7384394782484,280.27746860950117,287.7427258525293
1262,42.66160488537552,35.260101634455346,40.06314139617446,33.39051361768244,34.7283014631665,37.01634005471338,36.642131015765926,40.89834625613871,37.6826538464809,38.60493865368401
1263,136.06466406623554,178.1465867918817,163.2504877299898,170.8808638081395,171.38108532710572,180.98045805159578,173.92927096929526,166.72336050334096,176.59924802648078,173.88534340067812
1264,8.295312061045239,7.938138064301465,5.17822916004976,7.295406336636498,10.377391857336736,8.097324386968552,9.18470302506006,7.094611085248551,6.008855613357766,9.134689709604103
1265,422.09133318409414,461.0581352463467,445.41855388989427,419.8599877584775,431.53510693875535,442.3031996310354,381.79360258907553,405.85348708260096,384.566759254897,447.1648105463342
1266,97.17365557224423,93.31927422103233,113.64850314424999,104.66102167559285,118.46666150009165,107.57873828401074,103.83548472541585,113.93110742781498,102.86346049985328,105.91890210898092
1267,41.045635003353716,40.52142570032957,53.417521861565945,45.736585879682664,51.06498765441939,37.96278056747593,50.37084501111886,42.15033644765315,48.88560499002928,53.82942150302418
1268,20.14575786253844,11.076471717629952,13.263534339776578,16.835553084545765,13.459785478327845,14.93272809025369,13.051946404032718,17.94519274504045,12.628781289090897,11.962093667338706
1269,28.871995225456157,25.568188881529135,30.705990457838926,33.95169872050062,31.74865429620843,35.01829897221464,32.67820655231895,35.05572536240461,33.40516340985334,36.4300125323497
1270,30.164771131073596,28.429610741916875,32.795451346981814,34.32582212237943,30.412950393778953,29.970616237481,26.297254977014067,31.404087303820795,28.109222869266837,32.73263812608137
1271,248.96709315682529,247.09762323412815,253.55153659120845,265.721146184414,283.68295958521514,248.07257440076378,246.34340324055827,265.21325556914434,263.06566185259504,275.8893784912573
1272,87.9087615819859,71.35093864773293,67.68036358310651,67.34221233818306,76.54610825461256,68.35403703285141,78.40835950867061,76.475734198341,74.04132255781518,70.46760633123165
1273,179.4803882298879,172.42374307110626,183.14578923965468,169.94555530344252,212.47966694032053,184.1352597608043,195.87587714496507,188.52885633888428,182.09887858785908,163.66319063040686
1274,112.79469776512163,102.54966731905729,141.7199559592566,104.00630572230496,147.54390799144113,107.78905839795799,181.08367122039468,101.72420306054909,77.80958794246328,179.10516609188045
1275,220.5260232332416,169.5623212107185,177.24079107468563,198.56599554717036,197.170445289398,186.02814078632943,170.35207084374554,189.67651401443922,210.51363648831358,202.70311450835771
1276,22.300384371900837,21.137600194477155,23.074915906186646,19.36088604722763,25.99485287035836,17.351409400646894,16.822508698531056,19.927510548271666,13.850921413841629,18.813110949541784
1277,58.49810972918915,56.7669175528535,59.413366152149884,56.02497943134952,53.83914191331138,58.57415173430498,61.00576430329367,55.71356352239303,58.25534594645156,50.67577862708943
1278,212.23071117219638,220.69869897377677,196.50016970504618,210.91206780917057,206.82861196850348,210.21495389026148,198.67962859472024,206.8913791477629,214.07821185216986,232.06461714637092
1279,51.06464827188887,53.72088783050527,51.69144547488269,58.363250693091985,54.147381275410496,54.78838968325474,53.36795862982267,48.827617469063554,54.181545530615786,50.132047096755855
1280,174.6324785838225,184.79246982245968,202.586860121245,191.45765091147322,207.85607650883384,185.08170027356687,193.94225545547874,184.45988821646236,187.80219917002916,170.29671530047648
1281,52.89608080484692,66.55113423675995,55.50698275070883,54.247893272425245,58.15449298269894,54.05226928443942,56.751796586423744,57.487216293705174,54.48708056180347,56.54807915469207
1282,136.9265146699805,119.62589455040347,139.72134119572863,113.73351417115362,99.15032814188069,107.26325811308989,158.3636163689303,108.50581659791902,76.07822276573307,98.85039221464442
1283,577.0089792072507,605.6060911614176,565.8805164552623,554.2638198834345,572.4004954180491,639.8989466844628,656.8512879185058,576.854480740283,675.537953955967,641.820698405755
1284,45.89354464941911,54.45931927834726,44.78713992814968,38.81530294492496,48.599072757626494,51.31810780312536,54.33476947456583,60.72152428845084,42.26567931429615,80.25477387723605
1285,215.5703822617081,210.72987442790983,228.02377529341925,217.45922734204947,212.89065275645265,247.65193417286932,237.9321488912927,223.48024918532934,246.66861517885604,228.14975012796916
1286,119.58177126961318,116.57986482805524,114.55696440039907,119.62595775074465,114.87053560893536,103.37233600506605,121.33476101526712,119.0434007098323,115.89962183052775,113.96612875791786
1287,422.7377211369028,388.4149415648903,404.4469512375707,385.4406347856284,427.63074168549997,393.8244133661977,400.54973297709296,351.1832487198033,390.67745987865067,401.05637677404684
1288,95.34222303928618,87.87334229319761,99.38566142270943,92.31494941359261,83.53286712885907,88.43960791481234,98.9047494172257,90.14329378904043,93.08633950184742,106.24514102718106
1289,288.2890269526891,272.75811604663755,308.33175033699797,265.2534919320655,318.6167539564477,270.6819866500915,373.1889860708614,314.249538070127,274.3704580065393,273.9319449820564
1290,249.18255580776153,239.43639696276742,243.64930889918344,230.8341389592164,263.64740104877296,265.4239838014107,236.57861370865228,248.9373830794565,258.8900164263634,256.09755078711504
1291,96.09634231756303,97.01143146024232,108.74281236104495,105.87692273169893,101.9244824007727,108.94581902466777,99.09811158617434,107.25382640640457,103.78006559341632,94.6092862780425
1293,70.02536155427799,63.87432023833272,66.22682557326799,68.09045914194066,70.38132101263034,71.50883874205994,58.8787804448587,75.32807652278609,64.6715816013929,70.7938452494318
1294,243.79598953435556,203.8070796043911,202.7685523724748,210.16382100541298,210.93847012982496,215.47295673894234,203.7070449873847,218.68095345119065,237.095184201642,213.46899880896257
1295,55.4816326160818,63.135888790490725,67.4986713318767,65.0039410764406,65.03850540291242,59.52059224706753,62.64934273935704,61.76484944804621,61.412541268724276,61.98539445802784
1296,644.2333262993575,681.3876184962025,829.061742361651,689.9770839149674,762.0704495630355,861.6815068418222,778.0893678492986,664.3894616303348,779.5217095701752,774.056206582881
1297,152.655288188326,144.17874019114984,149.44187663652377,167.13962978935157,156.17461013021622,142.59703725622538,158.17025419998166,151.90814323708662,150.11954532354824,141.69643680493033
1298,508.7073188604626,549.7622129183666,488.57046355697554,512.5490605739489,489.0731211972561,494.77806806087057,502.0648716751252,477.32126051488416,486.10623461960364,474.89511859334664
1299,105.57669895875759,99.96515725161031,98.20466178971562,106.53163868498683,104.6986366596647,128.1901094508398,109.05626328702893,112.67911723630053,118.24205706963332,122.23084801898824
1300,231.73008108192607,264.81997798233607,324.5023606964516,296.8669193908237,290.46422555139554,256.16989878773234,328.90904938162447,319.57049638406346,283.332818921378,253.16140052331372
1301,30.057039805605474,27.32196357015388,38.60960338633593,27.498070038091416,35.34478018736473,26.395174300378006,32.48484438337032,29.108771952710967,30.146123077184722,35.777534695949406
1302,134.44869418421374,138.73280826331515,148.4425692547598,152.17469371419978,152.06475196889474,167.8354509298936,147.7286970767555,155.55978129567043,160.81327141511716,171.27543205507695
1303,370.7034909358009,326.94052353204404,350.7568909991601,369.44685935530987,381.60033027869935,353.1274713174077,353.6594070070495,360.5731751561617,389.96454480587937,398.88145065271254
1304,30.811159083882316,32.767895497988604,36.88352699965268,33.484044468152135,37.70794863012458,40.48662193484275,36.352087762342975,35.681720458161834,36.35866871133428,30.55771200474706
1305,97.92777485052108,115.93373731119348,107.92519723051079,116.25884713383549,107.98652318872188,93.06665042165153,112.82682558152727,110.6967994330693,104.69667068697937,115.16233812465174
1306,128.95439658533962,99.50363759670905,97.11450828233673,110.83405780659297,99.04758168784767,96.74725241572814,94.94082495377873,100.15921532115601,93.18818451224331,102.43902031484602
1307,328.4728113522978,368.8465081970774,337.5842027849984,348.4024179996277,334.85069369366755,354.81003222898556,316.3405083999633,283.2627808301444,358.59628160394396,404.97124379244855
1308,67.43980974304311,64.98196741009572,74.3121307529948,71.8316931607286,62.26435114402042,64.1476347539067,74.44443504522364,76.05840413450285,71.69888731870961,77.42736991950144
1309,6.894804829959679,4.61519654901248,3.9972295270559552,5.144196775833429,6.986758874246515,6.835403703285141,5.3174596460874035,5.320958313936413,6.3143906445454485,6.416032057936215
1310,110.85553390669547,95.44226463357809,114.73865665162889,111.95642801222935,109.7332129072835,128.8210697926815,99.77487917749455,111.63579207670514,124.55644771417876,114.9448455125183
1311,42.33841090897115,49.93642666031503,45.78644730991367,30.397526402652076,43.667242964040724,55.20902991114921,72.60749444021162,38.081368325231196,52.34833534348969,76.3399068588343
1312,41.799754281630555,41.07524928621107,33.067989723826535,36.009377430834,42.02329969951213,53.73678911351857,32.388163298896,36.30771555391905,43.69150945983866,43.06353720241935
1313,84.46135916700608,79.56598850497515,87.84820346961611,77.44354418891052,92.57455508376633,90.22732888336385,87.689743618205,81.06636490056066,87.17932889888554,103.0914981512463
1314,20.899877140815278,26.860443915252635,30.160913704149483,29.275156197015693,31.02942911797717,22.1887720214333,26.200573892539754,27.126454149479756,33.81254345143692,26.207859762078442
1315,7.75665543370464,11.1687756486102,7.449382300422461,10.568986103075954,13.97351774849303,8.623124671836639,8.314573264791212,13.87622462261849,10.897416112360693,8.373465567137094
1316,21.977190395496475,23.2605906070229,18.623455751056156,22.91505836507618,23.52893797356547,22.819732363275005,24.07359003410479,26.604791569682067,20.26715706878297,19.90057401020894
1317,503.5362152379928,442.68965298127705,481.5753118846277,446.2356875909325,473.14742082213536,549.8819379150461,569.7416308071466,470.95697704135233,520.2243131022283,440.748778488398
1318,225.69712685571136,147.31707384447836,266.7242248053701,155.82239688251803,130.28250371389092,115.99154284190014,206.80083969056284,116.12209026296526,106.93726091568905,226.30106292483498
1319,93.8339844827325,91.0116759465261,115.01119502847361,104.56749082512314,106.6508192862924,98.74529349822689,96.58440338984211,108.08848653408086,112.74242650825502,106.89761886358134
1320,176.46391111678057,195.77663760910937,210.85385755220162,217.7398198934586,235.2893797356547,169.93865206936596,193.07212569520988,231.6181854301733,239.84499948233116,259.7949251933834
1321,252.95315219914573,275.527233976045,252.00715245575495,243.1802112212166,279.1621156077615,265.10850363048985,269.25682026097127,236.00015110047386,255.83466611448654,282.3054105491935
1322,513.9861538084004,489.8569617121846,485.4816952860687,514.9808626861611,509.4169190957974,488.8891048703479,476.54106537390567,520.4105896061732,478.2641688191198,500.6679931311582
1323,12.17363977789756,13.845589647037439,17.53330224367726,15.15199777609119,11.713095759766217,19.349450483145628,13.632032910878616,10.537584111913288,7.842065800483864,10.004660158137826
1324,51.711036224697594,50.12103452227553,43.242755792696244,51.81609116021308,53.53090255121227,55.52451008207006,50.37084501111886,49.87094262865893,45.52471964696477,57.09181068502564
1325,362.1927162238194,325.09444491243903,350.57519874793024,327.54503834488486,342.76217065421145,337.14314265741785,309.7661946557098,351.28758123576284,322.95052796538096,354.1867188592924
1326,184.974685828762,165.22403645464678,174.69709955746822,147.96580544306335,167.1684807117512,191.60162380593115,197.7128177499771,164.11504760435253,165.70183191412008,150.72238020846768
1327,44.708500069269796,46.059661559144544,47.058293068522374,52.37727626303127,54.96935290767479,46.901385410233424,43.989893435813975,42.04600393169362,54.38523555140757,42.62855197815249
1328,144.3599761272808,132.73305274959893,128.09303711702037,126.82783323691143,139.94067039299637,123.66822700097423,127.2323071682004,135.00627565164154,132.39851351466262,132.67049340139292
1329,309.51209806990875,406.8757277609402,277.6257598791591,341.57466591533966,324.88428765246294,320.3175335416391,350.27556905044844,283.3671133461039,306.1461012500584,333.4161744005498
1330,1907.05992343666,2055.3316311372173,2092.458811288178,1858.7385913843223,2139.386665875896,1961.6557027858616,2338.2320280113427,2021.129499168161,1827.506866543928,1936.0104869057363
1331,581.856888853316,576.2534411096982,622.3868065877352,592.89206112742,597.1623908400111,597.9400839519893,494.8137903395515,615.5618441612713,545.2781856596182,605.4994321794719
1332,136.71105201904427,117.68751199981823,138.6311876883497,119.43889604980524,109.11673418308528,132.60683184373173,123.26838270475345,119.66939580558953,122.82508253744855,131.8005229528592
1333,13.789609659919359,9.50730489096571,14.262841721540566,12.533133962939626,18.597108179979696,8.728284728810257,15.275611346941997,12.519901915144501,12.526936278695004,14.028273482606302
1334,53.65020008312375,54.27471141638676,48.148446575901275,48.91663479565242,52.811677372981016,50.68714746128366,59.84559128960186,51.331597852092465,44.40442453260993,44.04225395701978
1335,137.03424599544863,176.11590031031622,139.81218732134352,150.3040767048058,136.6527838639392,136.91839417965002,141.92783200829652,139.28390880598258,155.21179584334297,156.26844181787018
1336,107.51586281718374,124.05648323745545,148.8059537572194,124.11543857329016,143.8450356462518,134.92035309715132,140.0908914032845,140.53589899749701,143.19408461662744,125.27574458885627
1337,91.46389532243387,101.71893194023505,102.74696807046102,106.99929293733531,103.77391857336737,103.26717594809243,97.84125748800822,94.62959197530053,110.39999126914947,101.35155725417886
1338,595.1078418858948,638.7432023833272,596.4048146618715,627.8725992030874,646.1724494137696,572.3861901074002,588.5944422796383,604.1895999216817,567.5822429363191,584.6201414146626
1339,96.85046159583987,112.79540365786501,115.10204115408852,105.68986103075953,111.99363489601032,94.0130909344141,108.57285786465734,109.13181169367624,84.5313586285923,98.1979143782441
1340,183.8973725740808,173.90060596679024,167.88364013635012,178.08273929430632,193.67706585227472,174.03989429133705,211.53821282980434,191.97182936554904,201.0420505214954,183.99874986488263
1341,42.98479886177987,34.4293662556331,38.97298788879556,39.657080599152245,31.74865429620843,35.75441937102997,38.47907162077794,37.14237568159536,36.969738773709636,31.86266767754765
1342,76.92016638423767,79.75059636693565,69.86067059786431,72.95406336636499,68.3263919319696,83.07644500915787,75.21788372101818,89.8302962411618,90.43836923155416,72.42503984043253
1343,31.02662173481856,36.92157239209984,37.428603753342124,39.37648804774315,40.99583515918176,30.39125646537547,38.67243378972657,34.95139284644507,30.247968087580617,28.92651741374633
1344,148.6692291460056,127.10251295980368,125.45849947418803,140.76392995689653,139.6324310308973,134.39455281228322,134.58006958824845,148.67383524234097,133.1114285874339,160.94453297873895
1345,526.8061815391068,517.9173567301805,556.8867500193865,527.0463423967522,558.324231215523,561.6598642960913,451.2106212416347,508.51668278678585,512.8914723537239,510.34641437109593
1346,127.01523272691347,116.02604124217375,120.18942418852339,125.89252473221444,128.0220817251641,136.07711372386112,127.715712590572,135.1106081676011,133.51880862901746,133.54046384992665
1347,270.5133582504493,257.71257529685687,282.9856812904386,256.92924624026233,289.53950746509827,239.8700899568216,297.3910158429973,294.42636003781485,259.09370644715517,276.43311002159084
1348,227.31309673773316,231.498258898466,220.7560852442266,231.67591661344366,205.59565452010702,246.2848534322123,202.4501908892186,236.3131486483525,242.7985047838121,227.823511209769
1349,575.0698153488245,562.2232436007002,561.1565179232872,491.1304958163879,565.8247223599348,569.3365484551654,598.8426372339159,559.9526131548379,578.8870390902633,584.4026488025291
1350,39.214202470395676,33.8755426697516,34.79406611050979,33.29698276721274,34.111822738968286,34.91313891524103,32.00143896099874,28.58710937291328,33.91438846183281,29.252756331946472
1351,176.57164244224867,179.90036148050646,193.683939810984,182.47868926638216,197.88967046762923,199.48862807895247,187.1745795422766,190.30250911019644,192.89444968982386,217.16637321523086
1352,8.187580735577118,7.199706616459468,5.632459788124301,4.30241912160614,7.500491144411701,6.625083589337905,5.12409747713877,5.216625797976876,6.823615696524921,6.307285751869499
1354,343.5551969178346,273.1273317705585,335.67643414708533,322.5879032699908,315.84259969755567,303.9125646537547,318.4674922583983,324.3697921182021,319.1822625807328,319.0616619997433
1355,27.363756668902475,24.36823777878589,28.07145281500659,23.94389772024287,32.57062592847273,33.335738060636764,31.034628116255575,23.370483574936404,28.109222869266837,28.491532189479464
1356,106.2230869115663,101.2574122853338,96.20604702618765,102.97746636713826,113.02109943634069,108.84065896769415,102.09522520487813,103.08052576802307,110.09445623796177,126.03696873132328
1357,149.3156170988143,176.57741996521747,172.3351002914806,166.11079043418488,157.5103140326457,172.35733337975915,189.6882877386088,159.10708683829472,166.82212702847494,146.04628904759895
1358,82.30673265764368,107.44177566101054,114.9203489028587,75.85351973092564,110.65793099358085,91.48924956704727,90.39681398348586,83.36168025167048,99.90995519837233,150.93987282060115
1359,174.20155328195,184.79246982245968,182.14648185789068,170.97439465860924,195.2182626627703,180.34949770975408,209.60459114031804,184.25122318454325,180.77489345271243,173.1241192582111
1360,233.9924389167566,229.37526848592023,229.29562105202797,238.1295452958529,255.73592408822907,222.62384061314833,240.0591327497277,242.7817646378438,238.92839438876808,236.30572308297283
1361,15.944236169281758,14.584021094879436,12.082534706782774,10.00780100025776,14.281757110592142,16.194648773937104,11.215005799020705,12.728566947063577,11.101106133152483,15.115736543273457
1362,273.42210403808855,237.12879868826118,252.1888447069848,273.20361422198994,282.4500021368187,278.253510752192,243.1529274529058,252.79768616995943,266.3247021852637,273.17072083958936
1363,336.4449294369387,303.0338054081594,316.96213227041426,341.2940733639305,358.5851245752991,362.6970365020069,312.47326502099065,335.6377038418322,362.7719270301756,385.17941608830637
1364,51.280110922825116,59.72064334422149,54.96190599701938,62.010953861410236,54.55836709154264,64.98891520969563,60.715721049870716,57.06988622986702,63.75497650782985,57.09181068502564
1365,244.7655714635686,227.89840559023625,237.19923398052498,238.87779209961047,242.9953637881325,223.88576129683176,232.13128382283372,243.19909470168196,243.81695488777103,240.98181424384157
1366,129.81624718908458,133.4714841974409,144.53618585331873,143.7569171719269,134.49510832924543,127.6643091659717,131.7763181384933,151.59514568920804,139.22212921118754,130.93055250432548
1367,72.1799880636404,61.19750623990548,57.68728976546662,50.506659253637295,55.174845815740866,55.10386985417559,72.89753769363459,52.06192546380922,61.718076299911964,54.155660421224326
1368,120.98227850069874,120.08741420530471,121.55211607274701,125.79899388174475,121.34356221301668,123.45790688702701,112.82682558152727,139.9099039017398,129.7505432443694,133.9754490741935
1369,168.49179303213967,162.73183031818004,175.33302243677258,147.49815119071485,146.51644345111075,153.9543234093761,161.45741107210844,161.19373715748546,161.11880644630483,146.15503535366565
1370,342.6933463140897,319.0023854677426,321.23190017431494,330.0703713075667,332.07653943477555,315.9008111487471,300.87153488407273,325.20445224587843,313.07156195697917,334.50363746121695
1371,11.527251825088838,7.107402685479219,12.627611460472222,11.130171205894145,12.432320937997476,11.146966039203459,9.47474627848301,11.893906819387277,9.675275987609961,10.43964538240469
1372,338.7072872717692,304.2337565109027,356.0259662848247,330.6315564103849,346.76928236149985,312.22020915467044,320.49779503235897,329.27342036830044,319.38595260152465,340.70217690701975
1373,100.62105798722408,107.99559924689203,120.00773193729356,126.26664813409324,147.95489380757328,127.55914910899807,127.03894499925178,122.69503876841611,129.95423326516115,155.6159639814699
1374,378.67560902044175,317.6178265030389,360.2957341887254,332.782765971188,366.39385508180993,343.66306618978217,328.71568721267585,340.3326670600114,333.23687401536625,345.3782680678885
1375,105.57669895875759,125.9948657880407,108.83365848665986,115.4170694796082,121.03532285091758,107.05293799914266,108.76622003360598,129.267987273867,130.25976829634885,114.40111398218473
1376,146.6223339621113,157.8397219762268,130.81842088546762,141.13805335877535,152.88672360115905,149.2221208455633,172.3823736177062,143.5615419603236,139.83319927356294,173.1241192582111
1377,129.81624718908458,140.1173672280189,132.63534339776578,142.8216086672299,139.22144521476514,121.45986580452826,146.4718429785894,97.86389997004619,106.52988087410546,116.46729379745231
1378,158.79597374000886,141.59423012370289,131.6360360160018,146.00165758319966,147.95489380757328,164.04968887884337,142.02451309277083,135.63227074739876,166.00736694530775,159.7483236120051
1379,67.87073504491559,64.05892810029323,74.3121307529948,69.58695274945583,73.46371463362145,82.02484443942168,74.25107287627502,78.6667170334913,66.3011017677272,67.53145606743034
1380,94.3726411100731,97.47295111514356,103.29204482415048,93.5308504696987,110.86342390164693,100.21753429585752,93.0072032642924,111.00979698094793,111.62213139390018,103.63522968157989
1381,43.84664946552484,30.09108149956137,33.613066477515986,31.239304056879366,32.67337238250577,31.33769697813803,39.63924463446973,34.84706033048553,35.951288669750696,36.4300125323497
1382,88.55514953479464,75.04309588694292,92.75389425282113,82.68127181521366,83.43012067482604,80.65776369876465,94.65078170035578,82.00535754419649,79.33726309840169,82.6471926107038
1383,310.4816799991218,382.4151860511741,369.01696224775657,326.0485447373697,409.0336335055203,445.03736111234946,398.7127923720809,423.90301234360095,408.60218170832803,417.69456160225434
1384,42.015216932566794,40.05990604542832,45.78644730991367,35.8223157298946,40.07111707288443,76.45136141981996,37.51226077603477,38.18570084119073,50.107745114780016,53.9381678090909
1386,124.42968091567859,111.318540762181,113.19427251617545,129.25963534912358,121.96004093721491,141.12479645859474,102.57863062724972,111.74012459266467,129.85238825476526,132.77923970745962
1388,36.520919333692675,36.64466059915909,44.87798605376459,49.01016564612212,40.58484934304961,47.63750580904875,47.663774645838,58.1132113894624,40.636159147961834,50.78452493315615
1390,121.3054724771031,107.07255993708952,116.10134853585251,111.02111950753236,118.77490086219076,111.67998050598183,115.05049052443654,114.66143503953174,105.40958575975063,102.65651292697945
1391,201.24211597444815,184.0540383746177,143.26434009471,157.41242134050293,186.48481406996214,181.29593822251664,235.70848394838345,169.54033843424847,191.36677453388546,219.01506041836504
1393,96.95819292130798,96.64221573632133,135.08818878936827,105.68986103075953,132.85116506471684,105.16005697361754,116.30734462260266,117.68707800235832,102.76161548945738,99.06788482677783
1394,90.49431339322079,93.31927422103233,108.65196623543004,117.75534074135066,104.39039729756558,97.6936929284907,91.84703025060061,106.10616873084966,102.86346049985328,96.78421239937681
